id,neo_list_id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity,miss_distance_km,miss_distance_miles,orbiting_body
54128963,54128963,(2021 EB),24.63,31.5177333263,70.4757942143,False,2024-06-30,8.6649834713,36493883.3613015,22676247.609138884,Earth
54132435,54132435,(2021 FK2),27.93,6.8953287445,15.4184237999,False,2024-06-30,4.9579611915,54677723.904916994,33975162.18531071,Earth
54143558,54143558,(2021 JT1),25.64,19.7949758664,44.2629116503,False,2024-06-30,3.9783570286,46065979.368165195,28624072.263509944,Earth
54367468,54367468,(2023 LE),30.06,2.5855621208,5.7814926622,False,2024-06-30,15.1918192315,67242191.6978806,41782360.44726439,Earth
54381338,54381338,(2023 RW3),26.62,12.6053519682,28.1864238812,False,2024-06-30,3.6580944005,29569550.528653912,18373666.700259507,Earth
54392657,54392657,(2023 TB7),25.55,20.63264836,46.1360042888,False,2024-06-30,3.5549448567,27259447.623973258,16938235.31712864,Earth
54444999,54444999,(2024 JJ25),22.44,86.408203645,193.214617164,False,2024-06-30,9.3534653038,4013054.910319411,2493596.691657432,Earth
54455376,54455376,(2024 MR1),22.9,69.9125232246,156.3291544087,False,2024-06-30,6.6908595087,30884825.87745906,19190940.904498603,Earth
54456242,54456242,(2024 MF2),23.71,48.1454196618,107.6564311691,False,2024-06-30,5.4042442221,28942689.242571868,17984153.159071032,Earth
54458191,54458191,(2024 NF1),24.49,33.6166921158,75.1692087496,False,2024-06-30,13.7044645715,10645585.503697067,6614860.096858844,Earth
2207398,2207398,207398 (2006 AS2),20.36,225.1930466786,503.5469604336,True,2024-07-02,18.1079745798,8358867.30422099,5193959.295750062,Earth
2413216,2413216,413216 (2003 MA),18.83,455.5698523357,1018.6851583223,False,2024-07-02,17.1526367165,67515579.1424635,41952235.52811604,Earth
3831854,3831854,(2018 TY5),22.24,94.7447112647,211.8556148964,False,2024-07-02,17.9248091867,48408022.15112041,30079350.16670526,Earth
54054567,54054567,(2020 SG3),25.1,25.3837029364,56.7596852866,False,2024-07-02,8.1164737219,74731470.63912909,46435982.59003005,Earth
54248944,54248944,(2022 DX4),24.8,29.1443904535,65.1688382168,False,2024-07-02,4.7004123278,31191754.869911693,19381657.736751642,Earth
54266166,54266166,(2022 BY39),29.93,2.7450798165,6.1381850734,False,2024-07-02,2.9732419197,5070330.541208568,3150557.3050235184,Earth
54355033,54355033,(2023 HC3),23.94,43.3066885476,96.8366994728,False,2024-07-02,5.650932097,24298224.926847313,15098216.855924373,Earth
54407111,54407111,(2023 WG1),26.7,12.14940408,27.1668934089,False,2024-07-02,10.7312603894,49217264.93242361,30582190.3139996,Earth
54428348,54428348,(2024 DE1),24.7,30.5179232594,68.2401509401,False,2024-07-02,6.8929294506,49945522.293451026,31034708.45459704,Earth
54445525,54445525,(2024 LH),25.19,24.3531406274,54.4552779086,False,2024-07-02,4.3318350791,1676430.502376446,1041685.6105731148,Earth
54456240,54456240,(2024 NB),25.53,20.8235599047,46.5628954805,False,2024-07-02,12.7284934808,1812576.26262988,1126282.663177144,Earth
54456243,54456243,(2024 NC),24.94,27.3246732042,61.0998267476,False,2024-07-02,5.5126202353,5210423.919975136,3237607.294027437,Earth
54458502,54458502,(2024 NT1),24.93,27.4507981651,61.3818507339,False,2024-07-02,7.7398945387,14064450.225637771,8739244.1260764,Earth
54459241,54459241,(2024 NT2),25.91,17.4805453169,39.0876876124,False,2024-07-02,6.5156054303,7998524.452124006,4970052.630147043,Earth
54459569,54459569,(2024 NY2),24.54,32.851482781,73.4581486599,False,2024-07-02,7.2696608903,7083536.082684541,4401505.221271026,Earth
54471071,54471071,(2024 RD16),22.1,101.054341542,225.9643771094,False,2024-07-02,10.2945272001,43861605.341538735,27254337.75879722,Earth
2163026,2163026,163026 (2001 XR30),21.23,150.8533561176,337.3183589129,True,2024-07-01,24.7882710189,73425568.68894388,45624532.74561424,Earth
3130460,3130460,(2002 MR3),21.92,109.788026029,245.4934893163,True,2024-07-01,21.3647262088,11881871.66620373,7383052.6966763,Earth
3348144,3348144,(2006 TL),23.9,44.1118199997,98.6370281305,False,2024-07-01,19.0869330937,46743093.94473231,29044811.751439452,Earth
3477945,3477945,(2009 WN8),25.2,24.2412481101,54.2050786336,False,2024-07-01,18.8084536429,72427360.01176935,45004274.63536874,Earth
3803907,3803907,(2018 HO),26.77,11.7639989374,26.3051013113,False,2024-07-01,2.2364046691,44550291.3731895,27682267.41550315,Earth
3824060,3824060,(2018 JH1),25.3,23.150212221,51.7654482198,False,2024-07-01,10.6437363416,29076414.988001887,18067246.48419256,Earth
3825481,3825481,(2018 MY6),21.38,140.7845433864,314.8038091933,True,2024-07-01,24.7551573081,37664580.222639814,23403684.907058794,Earth
54373337,54373337,(2023 LG2),25.74,18.9040551929,42.2707524617,False,2024-07-01,10.2481477607,41996490.03768869,26095408.849232428,Earth
54392653,54392653,(2023 TX6),29.16,3.9134066315,8.7506432516,False,2024-07-01,10.5696128843,47581323.94627052,29565663.72216848,Earth
54430150,54430150,(2024 ES2),26.4,13.9493822934,31.1917670523,False,2024-07-01,9.664065535,64093480.907442115,39825842.287038535,Earth
54445310,54445310,(2024 KR1),23.64,49.7227312909,111.1834071935,False,2024-07-01,5.6190649006,26781167.839962434,16641046.040194202,Earth
54446351,54446351,(2024 LJ2),23.17,61.7383440472,138.0511341077,False,2024-07-01,10.3865846889,7588832.389309505,4715481.786920969,Earth
2415029,2415029,415029 (2011 UL21),15.93,1732.0282714137,3872.9329538325,True,2024-06-27,25.8822249506,6641208.122545515,4126655.371797507,Earth
3399085,3399085,(2008 AF3),26.1,16.0160337979,35.8129403019,False,2024-06-27,6.2154511524,56258731.3863427,34957554.68012334,Earth
3529600,3529600,(2010 LA64),23.38,56.0473362252,125.3256537574,False,2024-06-27,10.2467963177,66620976.38501022,41396355.15115016,Earth
3554418,3554418,(2010 YH),20.07,257.3682541942,575.4929116288,False,2024-06-27,29.0504525101,66737537.24091687,41468782.70850009,Earth
3557844,3557844,(2011 DW),22.7,76.6575573531,171.4115092306,False,2024-06-27,15.6498939398,73884061.59652363,45909427.02766089,Earth
3776033,3776033,(2017 MG3),21.59,127.8070988179,285.7853609639,False,2024-06-27,10.6822162819,40844774.88712552,25379766.239461243,Earth
3776110,3776110,(2017 MJ7),22.0,105.8168859331,236.6137501138,False,2024-06-27,20.3069030081,42464111.078180514,26385975.090058427,Earth
3836177,3836177,(2018 VZ6),25.85,17.9702854859,40.1827799216,False,2024-06-27,24.0113050868,72192270.53445345,44858196.80788351,Earth
3841680,3841680,(2019 JJ),28.0,6.676594135,14.9293183439,False,2024-06-27,9.0142156645,69602520.75599271,43249000.914953075,Earth
3893382,3893382,(2019 WW),24.56,32.5502985765,72.7846803049,False,2024-06-27,8.2627055463,12947919.132757993,8045463.8759785835,Earth
54131323,54131323,(2021 EF3),29.34,3.602093458,8.0545258335,False,2024-06-27,6.7448827895,67680211.53855936,42054533.35543671,Earth
54342517,54342517,(2023 DH1),26.72,12.0380176738,26.917825833,False,2024-06-27,7.9659652667,9087491.80834097,5646705.568486586,Earth
54444956,54444956,(2024 KT),23.46,54.0200493507,120.792502496,False,2024-06-27,8.1296576578,17867712.03014722,11102481.42662881,Earth
54445452,54445452,(2024 KZ1),24.31,36.5220356958,81.6657544926,False,2024-06-27,4.8343532426,17350892.109837435,10781344.419469204,Earth
54445618,54445618,(2024 LR),23.28,58.6887658036,131.2320698525,False,2024-06-27,6.1769409051,12909113.16104404,8021350.963286152,Earth
54446790,54446790,(2024 LC4),23.09,64.0552862945,143.2319744727,False,2024-06-27,16.2641544996,9084377.001170127,5644770.117058699,Earth
54456241,54456241,(2024 ME2),23.82,45.7672667231,102.3387195373,False,2024-06-27,20.4418877912,3812458.498125357,2368951.8609776464,Earth
54455885,54455885,(2024 NA),24.87,28.2198679103,63.1015429636,False,2024-06-27,10.8005163199,1640905.107233084,1019611.1536371992,Earth
54458505,54458505,(2024 NW1),26.33,14.4063836669,32.2136531891,False,2024-06-27,6.1109238702,9886132.483878754,6142957.872740645,Earth
54460107,54460107,(2024 ND3),23.8,46.1907460282,103.2856480504,False,2024-06-27,4.6796856742,33504828.42925566,20818934.999095734,Earth
3013645,3013645,(1998 LE),20.43,218.0494404829,487.5733713755,False,2024-06-26,13.9436719944,48412550.747921474,30082164.106273327,Earth
3776275,3776275,(2017 MS8),23.4,55.5334911581,124.1766612574,False,2024-06-26,22.4120325586,67308142.86133668,41823340.599961065,Earth
54216335,54216335,(2021 VK3),30.46,2.1505769,4.8088361393,False,2024-06-26,8.3093018496,45937915.00452746,28544496.75791068,Earth
54239560,54239560,(2022 BF),27.12,10.012786977,22.3892723248,False,2024-06-26,26.0509055332,71053790.9806396,44150778.41657027,Earth
54293876,54293876,(2020 AQ24),24.98,26.8259417119,59.9846292283,False,2024-06-26,20.2495302934,66480306.75524841,41308947.09638153,Earth
54354505,54354505,(2023 HM),27.82,7.2536229467,16.219593992,False,2024-06-26,17.0202527292,14344117.489607545,8913021.30575232,Earth
54446553,54446553,(2024 LS2),21.62,126.0535196822,281.8642388124,False,2024-06-26,14.7731407966,16453080.852067323,10223470.372854138,Earth
54458183,54458183,(2024 NY),22.27,93.4447650924,208.9488468882,False,2024-06-26,10.6554276673,59779729.55113001,37145401.48791763,Earth
54458185,54458185,(2024 NA1),19.82,288.7719307574,645.7136671674,False,2024-06-26,23.7330072508,48859827.076484784,30360088.729306553,Earth
2313552,2313552,313552 (2003 BX33),20.95,171.6148940774,383.7425691085,False,2024-06-25,12.4841994772,16991491.514884435,10558023.245305855,Earth
2382825,2382825,382825 (2003 XB22),19.3,366.9061375314,820.4270648822,True,2024-06-25,16.3007077806,39114811.60975786,24304816.904967964,Earth
2385843,2385843,385843 (2006 JY25),20.57,204.4348710282,457.1302685904,False,2024-06-25,16.5952846039,12940127.970969884,8040622.672533039,Earth
3585731,3585731,(2011 VH5),21.46,135.6922289935,303.4170480479,False,2024-06-25,25.4338643786,73232534.23964131,45504586.70078962,Earth
3607683,3607683,(2012 PO28),22.14,99.2098919421,221.8400624229,False,2024-06-25,0.9883333622,57644729.4124263,35818773.91826496,Earth
54102501,54102501,(2020 YC4),24.77,29.5498293111,66.0754270632,False,2024-06-25,12.5862967669,70960507.49346581,44092814.74545162,Earth
54395898,54395898,(2023 UY),29.96,2.7074159094,6.0539660169,False,2024-06-25,10.2875879532,46524295.30146473,28908856.5788381,Earth
54429991,54429991,(2024 EV1),22.55,82.1400525962,183.6707412805,False,2024-06-25,7.2103006742,13064523.192529492,8117918.278965283,Earth
54441682,54441682,(2024 JX12),22.49,84.4413127979,188.8165155254,False,2024-06-25,12.3474823357,8163355.678748875,5072474.005029475,Earth
54444914,54444914,(2024 KJ),25.74,18.9040551929,42.2707524617,False,2024-06-25,4.5125916865,5257996.925262569,3267167.788774692,Earth
54445625,54445625,(2024 LY),21.6,127.2198785394,284.4722965033,False,2024-06-25,11.0011712025,17784985.589860395,11051077.600261677,Earth
54447956,54447956,(2024 LO5),26.29,14.6742183361,32.8125497162,False,2024-06-25,7.9342188416,1959812.206659385,1217770.836434113,Earth
54453744,54453744,(2024 MV),26.82,11.4962176289,25.7063241024,False,2024-06-25,7.3918468791,466302.99349841,289747.244401658,Earth
3562865,3562865,(2011 GG60),22.16,98.3003301856,219.8062205057,False,2024-07-09,13.2425635399,58889237.99746071,36592075.6945255,Earth
3672565,3672565,(2014 KE45),20.2,242.4124811008,542.0507863358,False,2024-07-09,15.8843590675,38973784.33636825,24217186.62075393,Earth
3673546,3673546,(2014 LX14),21.83,114.4339730687,255.882142717,False,2024-07-09,6.19739176,48958806.71199585,30421591.82287678,Earth
3736497,3736497,(2015 XF261),25.25,23.6894499356,52.9712204056,False,2024-07-09,11.606643659,49325636.42693177,30649529.238139573,Earth
54419181,54419181,(2023 YH2),22.45,86.0111940119,192.3268766365,False,2024-07-09,11.4640524697,49165539.404420495,30550049.561284978,Earth
54420151,54420151,(2024 AP3),24.34,36.0209345803,80.5452583346,False,2024-07-09,14.6376302393,13993120.629800728,8694921.970468927,Earth
54426476,54426476,(2024 CK4),19.75,298.2325051535,666.8681546232,False,2024-07-09,14.6618860636,63640235.57898644,39544208.699459165,Earth
54445623,54445623,(2024 LW),22.24,94.7447112647,211.8556148964,False,2024-07-09,16.0239400615,26660394.831629135,16566001.172692636,Earth
54446232,54446232,(2024 LG2),22.34,90.4804968225,202.3205415331,False,2024-07-09,6.0110686614,30105469.579107024,18706671.35657997,Earth
54447955,54447955,(2024 LN5),24.95,27.1991277348,60.8190985438,False,2024-07-09,7.52607485,9810755.188553547,6096120.5932990685,Earth
54448602,54448602,(2024 LF6),22.7,76.6575573531,171.4115092306,False,2024-07-09,2.819470803,41050961.90635956,25507884.912271477,Earth
54449800,54449800,(2024 LL6),24.02,41.7402433392,93.3340215038,False,2024-07-09,5.1671684766,32516022.26244659,20204519.33787337,Earth
54458186,54458186,(2024 NB1),23.79,46.4039528246,103.7623929406,False,2024-07-09,9.7230204669,5591943.741830811,3474672.7184587517,Earth
54458501,54458501,(2024 NR1),25.74,18.9040551929,42.2707524617,False,2024-07-09,8.3770113511,6485333.49991499,4029799.372567262,Earth
54458508,54458508,(2024 NA2),25.14,24.9203981441,55.7237042765,False,2024-07-09,4.065077753,2245793.039295491,1395471.0857641357,Earth
3144532,3144532,(2002 XT90),19.06,409.783980394,916.3048362514,False,2024-07-08,24.6062317026,26084772.102563776,16208325.794479094,Earth
3551067,3551067,(2010 VD72),21.54,130.7841085841,292.4421571708,True,2024-07-08,15.3093818664,57412244.55370539,35674314.52572683,Earth
54017233,54017233,(2020 KT4),23.24,59.7798714231,133.6718561883,False,2024-07-08,6.8984146893,59558748.30485871,37008090.108697906,Earth
54169955,54169955,(2021 NA6),23.32,57.6175751061,128.836814636,False,2024-07-08,2.4337045799,37481081.06677211,23289663.818830717,Earth
54278699,54278699,(2022 JH2),24.79,29.2789148476,65.4696439067,False,2024-07-08,2.9871371771,54807115.41109865,34055562.33904732,Earth
54446353,54446353,(2024 LN2),20.2,242.4124811008,542.0507863358,False,2024-07-08,8.9206084248,35264509.65261413,21912350.20895369,Earth
54454873,54454873,(2024 MK1),23.99,42.320907965,94.6324270793,False,2024-07-08,12.115837011,14616215.161194468,9082094.958826965,Earth
54455378,54455378,(2024 MT1),23.28,58.6887658036,131.2320698525,False,2024-07-08,18.1190294858,1507563.873208327,936756.7528238326,Earth
54457677,54457677,(2024 MK2),24.09,40.4161533403,90.3732662579,False,2024-07-08,9.2288050039,11067077.442582918,6876763.043081522,Earth
54462807,54462807,(2024 NP3),22.56,81.7626533358,182.8268508796,False,2024-07-08,13.698083361,12893063.583480664,8011378.218230603,Earth
54465198,54465198,(2024 OG),25.4,22.1082810359,49.435619262,False,2024-07-08,4.8316174115,6189582.729584924,3846028.3654589914,Earth
54465217,54465217,(2024 OV),23.55,51.8268694616,115.8884031771,False,2024-07-08,11.251592414,10123248.713137422,6290295.06548557,Earth
3557197,3557197,(2011 CD22),22.39,88.4209092655,197.7151637501,False,2024-07-07,16.4041530519,57526831.6751544,35745515.66135472,Earth
3591722,3591722,(2011 YJ28),21.32,144.7288051255,323.623446563,True,2024-07-07,14.1393435904,18044829.415679663,11212537.06665083,Earth
3634155,3634155,(2013 GN3),23.6,50.6471458835,113.2504610618,False,2024-07-07,6.7271278514,64161731.898792855,39868251.486523174,Earth
3752778,3752778,(2016 JY5),27.1,10.1054341542,22.5964377109,False,2024-07-07,5.6307661815,42265742.911300324,26262714.826813433,Earth
3759750,3759750,(2016 SK2),25.3,23.150212221,51.7654482198,False,2024-07-07,10.0945588522,45296272.4316239,28145798.550989926,Earth
3772846,3772846,(2017 FS91),26.3,14.6067964271,32.6617897446,False,2024-07-07,12.0235164228,23464166.043040022,14579956.697569398,Earth
3775267,3775267,(2017 MK),25.3,23.150212221,51.7654482198,False,2024-07-07,18.1036209668,48254245.89293301,29983798.030679032,Earth
3776294,3776294,(2017 ND),24.7,30.5179232594,68.2401509401,False,2024-07-07,7.3383824676,10135492.266571619,6297902.856811608,Earth
3841961,3841961,(2019 KD),23.48,53.5247905613,119.6850701766,False,2024-07-07,17.7100984039,67080896.80034487,41682136.445384406,Earth
3893723,3893723,(2019 WS4),24.5,33.4622374455,74.8238376074,False,2024-07-07,7.3899358591,60680570.47992315,37705158.08481139,Earth
3989188,3989188,(2020 BJ8),24.14,39.496169372,88.3161195666,False,2024-07-07,19.5493405116,50563432.95945353,31418660.338365566,Earth
54244780,54244780,(2022 CC1),27.12,10.012786977,22.3892723248,False,2024-07-07,13.4449219684,63104267.38563304,39211173.50715643,Earth
54327909,54327909,(2022 WW2),25.57,20.4434871028,45.713026859,False,2024-07-07,15.1186359995,60474034.67325521,37576822.68553947,Earth
54426743,54426743,(2024 CK5),27.5,8.4053340207,18.7948982439,False,2024-07-07,4.9738204637,67266937.07051176,41797736.50881994,Earth
3370281,3370281,(2007 EN),21.26,148.7835704774,332.6901775226,False,2024-07-10,15.2487992613,67407234.91964704,41884913.5498195,Earth
3662638,3662638,(2014 DJ23),22.4,88.0146520901,196.8067450894,False,2024-07-10,14.3915449077,32288060.375646833,20062870.389765,Earth
3711785,3711785,(2015 DP155),21.62,126.0535196822,281.8642388124,True,2024-07-10,10.8882750257,36043051.31576508,22396113.56603075,Earth
3739391,3739391,(2016 AH65),25.8,18.388867207,41.1187571041,False,2024-07-10,8.2906598934,47202039.34098945,29329987.196912516,Earth
3751819,3751819,(2016 GX220),28.8,4.6190746028,10.328564805,False,2024-07-10,5.4189102848,65064041.80387046,40428920.862953946,Earth
3753287,3753287,(2016 JU28),27.7,7.6657557353,17.1411509231,False,2024-07-10,6.5158206841,19353913.686554436,12025964.313449778,Earth
3827173,3827173,(2018 RA1),26.4,13.9493822934,31.1917670523,False,2024-07-10,8.5445050441,69796157.41152096,43369321.15337475,Earth
54290367,54290367,(2022 OA),24.67,30.9424698617,69.1894660026,False,2024-07-10,15.1565300432,28438115.01494582,17670625.27250549,Earth
54413294,54413294,(2023 XW1),27.51,8.3667150189,18.7085435306,False,2024-07-10,6.3311110364,31515255.865609314,19582671.93432595,Earth
54448116,54448116,(2024 ME),21.46,135.6922289935,303.4170480479,True,2024-07-10,8.2322994816,14843981.478698773,9223622.385810148,Earth
54454241,54454241,(2024 ME1),24.68,30.8003021266,68.8715692826,False,2024-07-10,8.3938076708,4344028.439301829,2699254.10610608,Earth
54458189,54458189,(2024 ND1),25.1,25.3837029364,56.7596852866,False,2024-07-10,2.8741093935,18731873.50598867,11639446.468316846,Earth
3338368,3338368,(2006 QQ23),19.71,303.7770613871,679.2661592667,True,2024-07-06,10.6555934639,27041628.816834603,16802888.986465428,Earth
3599930,3599930,(2012 CA55),21.84,113.9081967216,254.706471064,True,2024-07-06,18.7301887898,52612292.99903467,32691762.932409566,Earth
3639550,3639550,(2013 LC7),19.36,356.9069266704,798.0681496756,False,2024-07-06,23.5164210499,61682965.36925367,38328017.38667177,Earth
3781909,3781909,(2017 SM17),23.6,50.6471458835,113.2504610618,False,2024-07-06,25.5141645816,56927806.229300916,35373298.50924005,Earth
54110078,54110078,(2021 CT1),25.33,22.8325794016,51.0551996437,False,2024-07-06,6.2862193445,14996834.119636789,9318600.612690128,Earth
54117567,54117567,(2021 CP6),22.9,69.9125232246,156.3291544087,False,2024-07-06,20.0227017562,59630030.897044994,37052383.05759113,Earth
54136203,54136203,(2021 GP6),27.0,10.5816885933,23.6613750114,False,2024-07-06,20.8108013302,60227232.430707656,37423466.88322347,Earth
54152394,54152394,(2021 KH3),21.29,146.7421833608,328.1254971615,False,2024-07-06,7.734116155,19712465.612790927,12248758.149325686,Earth
54278317,54278317,(2022 JL1),26.53,13.1387780601,29.3792008837,False,2024-07-06,9.2138432838,61915335.77064425,38472405.65872273,Earth
54290521,54290521,(2022 OF),26.31,14.5396842937,32.5117224521,False,2024-07-06,17.0951680919,58015674.69940401,36049268.631411046,Earth
54294032,54294032,(2022 PK1),25.19,24.3531406274,54.4552779086,False,2024-07-06,9.6174900388,57280206.22736961,35592269.71421024,Earth
54394001,54394001,(2023 TT19),23.18,61.4546821229,137.4168467624,False,2024-07-06,16.2991778333,72841024.75074022,45261313.98509221,Earth
54397132,54397132,(2023 UP2),26.69,12.2054831812,27.2922900914,False,2024-07-06,8.1783270048,63548755.38941699,39487365.54551278,Earth
54426892,54426892,(2024 CU6),26.29,14.6742183361,32.8125497162,False,2024-07-06,2.9747696818,21494533.229888108,13356083.619225545,Earth
54427941,54427941,(2024 DV),26.25,14.9470324236,33.422580561,False,2024-07-06,5.5792649189,37444226.0308004,23266763.161395494,Earth
54446561,54446561,(2024 LC3),22.82,72.536229467,162.1959399198,False,2024-07-06,10.3865826517,18345398.763322003,11399302.19886152,Earth
54458351,54458351,(2024 NM1),26.55,13.0183210188,29.109850751,False,2024-07-06,17.9497314523,682213.171172458,423907.6077096004,Earth
54458893,54458893,(2024 NK2),23.75,47.2666667188,105.6914798531,False,2024-07-06,2.5407903922,38256299.32348229,23771362.106904004,Earth
54495701,54495701,(2024 UQ3),29.48,3.3771859716,7.5516174053,False,2024-07-06,3.722211121,40251392.87131992,25011055.752172124,Earth
2087309,2087309,87309 (2000 QP),17.6,802.7031672829,1794.8988477988,False,2024-07-05,23.8237780797,58074895.46964858,36086066.711691365,Earth
2523808,2523808,523808 (2007 ML24),19.35,358.5543341929,801.7518648824,True,2024-07-05,17.9047434496,13520019.714612287,8400950.693400081,Earth
3130457,3130457,(2002 MT1),21.29,146.7421833608,328.1254971615,False,2024-07-05,6.670666663,47993435.47039632,29821737.94894057,Earth
3689353,3689353,(2014 SP142),21.84,113.9081967216,254.706471064,True,2024-07-05,7.7183170109,31383855.85842504,19501023.75593798,Earth
3797855,3797855,(2018 BJ3),23.17,61.7383440472,138.0511341077,False,2024-07-05,6.5403451053,27411231.492848635,17032549.439843815,Earth
54105262,54105262,(2021 AW4),23.47,53.7718497693,120.23751136,False,2024-07-05,19.155864461,50774236.49415683,31549647.580871053,Earth
54296368,54296368,(2022 QQ),25.72,19.078972262,42.6618789186,False,2024-07-05,15.8143725977,32507205.00886815,20199040.55055447,Earth
54416858,54416858,(2023 XC14),23.69,48.5909037451,108.6525638621,False,2024-07-05,8.0876769909,55017974.32693343,34186583.99379218,Earth
